ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 11057486 225 323421 0 -2906198 0 0 -16066564
0 12918181 225 343551 0 -2906171 0 0 -16066430
0 13860609 225 363679 0 -2906095 0 0 -16066052
0 10584914 225 383809 0 -2905973 0 0 -16065446
0 12621839 225 403938 0 -2905803 0 0 -16064602
0 12619771 225 424069 0 -2905586 0 0 -16063524
0 10802559 225 444197 0 -2905322 0 0 -16062212
0 11974969 225 464325 0 -2905011 0 0 -16060667
0 11701416 225 484453 0 -2904653 0 0 -16058888
0 11024249 225 504583 0 -2904247 0 0 -16056872
0 9919464 225 524713 0 -2903794 0 0 11943
0 10008790 225 544841 0 -2903295 0 0 14288
0 9874857 225 564970 0 -2902748 0 0 16628
0 9903539 225 585100 0 -2902153 0 0 18977
0 10075540 225 605231 0 -2901512 0 0 21317
0 9844596 225 625360 4 -2900824 0 0 23657
0 9940755 225 645488 4 -2900088 0 0 26002
0 9900434 225 665617 4 -2899305 0 0 28347
0 9806684 225 685745 4 -2898475 0 0 30692
0 9963209 225 705872 4 -2897598 0 0 33032
0 9931136 225 726006 0 -2896673 0 0 35376
0 9778731 225 746133 0 -2895712 0 0 37672
0 11247004 225 766261 0 -2894737 0 0 39798
0 13020796 225 786389 0 -2893751 0 0 41741
0 12328392 225 806519 0 -2892753 0 0 43515
0 11083334 225 826647 0 -2891743 0 0 45115
0 10372960 225 846777 0 -2890721 0 0 46535
0 10056825 225 866905 0 -2889688 0 0 47778
0 9846937 225 887033 0 -2888642 0 0 48850
0 9743291 225 907163 0 -2887585 0 0 49744
0 9741355 225 927293 0 -2886517 0 0 50455
0 9803504 225 947420 0 -2885436 0 0 51051
0 10327374 225 967550 0 -2884343 0 0 51637
0 10543042 225 987678 0 -2883239 0 0 52223
0 12673320 226 7808 0 -2882123 0 0 52810
0 10454732 226 27937 0 -2880995 0 0 53396
0 11873972 226 48068 0 -2879856 0 0 53977
0 14109959 226 68196 0 -2878704 0 0 54568
0 12946243 226 88324 0 -2877541 0 0 55149
