ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 4130403 0 0 16 -1253290 0 0 0
0 4227621 0 0 16 -1247001 0 0 0
0 2334281 0 0 16 -1240710 0 0 0
0 5730727 0 0 16 -1234419 0 0 0
0 1859104 0 0 16 -1228128 0 0 0
0 5577897 0 0 16 -1221838 0 0 0
0 2165874 0 0 16 -1215548 0 0 0
0 4786033 0 0 16 -1209258 0 0 0
0 3050808 0 0 16 -1202968 0 0 0
0 3500137 0 0 16 -1196677 0 0 0
0 4719028 0 0 16 -1190387 0 0 0
0 2310410 0 0 16 -1184097 0 0 0
0 5695166 0 0 16 -1177805 0 0 0
0 1642956 0 0 16 -1171515 0 0 0
0 5463190 0 0 16 -1165225 0 0 0
0 2539307 0 0 16 -1158935 0 0 0
0 4088726 0 0 16 -1152645 0 0 0
0 3858543 0 0 16 -1146355 0 0 0
0 3032816 0 0 16 -1140063 0 0 0
0 5063526 0 0 16 -1133773 0 0 0
0 1892718 0 0 16 -1127482 0 0 0
0 5618792 0 0 16 -1121193 0 0 0
0 1827920 0 0 16 -1114903 0 0 0
0 5325458 0 0 16 -1108612 0 0 0
0 2815283 0 0 16 -1102322 0 0 0
0 3805089 0 0 16 -1096032 0 0 0
0 4331369 0 0 16 -1089742 0 0 0
0 2475284 0 0 16 -1083451 0 0 0
0 5526798 0 0 16 -1077161 0 0 0
0 1781824 0 0 16 -1070870 0 0 0
0 5762845 0 0 16 -1064581 0 0 0
0 2187315 0 0 16 -1058291 0 0 0
0 4457581 0 0 16 -1052000 0 0 0
0 3291190 0 0 16 -1045709 0 0 0
0 3294208 0 0 16 -1039419 0 0 0
0 4937895 0 0 16 -1033129 0 0 0
0 1943948 0 0 16 -1026839 0 0 0
0 5759447 0 0 16 -1020548 0 0 0
0 1796888 0 0 16 -1014259 0 0 0
0 5298457 0 0 16 -1007968 0 0 0
0 2578152 0 0 16 -1001678 0 0 0
0 4442748 0 0 16 -995388 0 0 0
0 3566654 0 0 16 -989097 0 0 0
0 3087636 0 0 16 -982806 0 0 0
0 4782840 0 0 16 -976516 0 0 0
0 2080668 0 0 16 -970226 0 0 0
0 5622852 0 0 16 -963936 0 0 0
0 1791428 0 0 16 -957646 0 0 0
0 5280832 0 0 16 -951355 0 0 0
0 2608710 0 0 16 -945065 0 0 0
0 4938891 0 0 16 -938775 0 0 0
0 3424452 0 0 16 -932484 0 0 0
0 3335684 0 0 16 -926193 0 0 0
0 4951786 0 0 16 -919904 0 0 0
0 1969822 0 0 16 -913613 0 0 0
0 5776804 0 0 16 -907322 0 0 0
0 1789878 0 0 16 -901033 0 0 0
0 5471056 0 0 16 -894743 0 0 0
0 2688308 0 0 16 -888450 0 0 0
0 3931792 0 0 16 -882160 0 0 0
0 4430241 0 0 16 -875869 0 0 0
0 2254890 0 0 16 -869580 0 0 0
0 5481321 0 0 16 -863290 0 0 0
0 1649578 0 0 16 -857000 0 0 0
0 5592017 0 0 16 -850710 0 0 0
0 2061842 0 0 16 -844419 0 0 0
0 4759486 0 0 16 -838128 0 0 0
