ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 13625559 430 409856 8 75008 0 0 11931510
0 13337424 430 429984 0 -2906198 0 0 -2879728
0 11795693 430 450113 0 -2906171 0 0 -2879594
0 10209312 430 470242 0 -2906095 0 0 -2879217
0 13365181 430 490372 0 -2905973 0 0 -2878611
0 11842397 430 510501 0 -2905803 0 0 -2877766
0 11449117 430 530631 0 -2905586 0 0 -2876688
0 13887289 430 550758 0 -2905322 0 0 -2875376
0 13670885 430 570887 0 -2905011 0 0 -2873831
0 13581146 430 591017 0 -2904653 0 0 -2872053
0 14006242 430 611146 0 -2904247 0 0 -14801546
0 14466179 430 631274 0 -2903794 0 0 11943
0 14401898 430 651403 0 -2903294 0 0 14293
0 14464443 430 671534 0 -2902747 0 0 16633
0 14151885 430 691664 0 -2902153 0 0 18977
0 13520624 430 711791 0 -2901512 0 0 21318
0 13431345 430 731922 4 -2900823 0 0 23662
0 13365734 430 752051 4 -2900087 0 0 26007
0 13570967 430 772180 4 -2899304 0 0 28352
0 14158275 430 792308 4 -2898474 0 0 30697
0 14449361 430 812437 4 -2897597 0 0 33037
0 14134941 430 832565 0 -2896673 0 0 35377
0 13205780 430 852694 0 -2895711 0 0 37672
0 11069040 430 872824 0 -2894737 0 0 39793
0 11211356 430 892951 0 -2893750 0 0 41746
0 12025994 430 913083 0 -2892752 0 0 43519
0 13013079 430 933210 0 -2891742 0 0 45114
0 13681720 430 953339 0 -2890721 0 0 46530
0 14312436 430 973467 0 -2889687 0 0 47778
0 14335752 430 993596 0 -2888642 0 0 48845
0 14385249 431 13726 0 -2887585 0 0 49739
0 14292937 431 33855 0 -2886516 0 0 50460
0 14382461 431 53984 0 -2885435 0 0 51051
0 14402958 431 74112 0 -2884343 0 0 51637
0 14236890 431 94242 0 -2883238 0 0 52223
0 12585400 431 114372 0 -2882122 0 0 52810
0 13114221 431 134501 0 -2880995 0 0 53391
0 13013497 431 154629 0 -2879855 0 0 53982
0 10576606 431 174759 0 -2878703 0 0 54567
0 10611855 431 194888 0 -2877540 0 0 55154
0 13528978 431 215017 0 -2876365 0 0 55740
0 13740417 431 235144 0 -2875178 0 0 56327
0 10770628 431 255273 0 -2873980 0 0 56908
0 10265648 431 275403 0 -2872769 0 0 57499
0 12861187 431 295532 0 -2871547 0 0 58080
0 14294701 431 315661 0 -2870313 0 0 58667
