ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 1610919 0 0 16 -2847531 0 0 0
0 2295768 0 0 16 -2846091 0 0 0
0 4479070 0 0 16 -2844651 0 0 0
0 5965520 0 0 16 -2843212 0 0 0
0 5319578 0 0 16 -2841772 0 0 0
0 3218446 0 0 16 -2840332 0 0 0
0 1575810 0 0 16 -2838892 0 0 0
0 1892706 0 0 16 -2837452 0 0 0
0 3794057 0 0 16 -2836012 0 0 0
0 5455947 0 0 16 -2834572 0 0 0
0 5971301 0 0 16 -2833132 0 0 0
0 4869605 0 0 16 -2831693 0 0 0
0 2835481 0 0 16 -2830253 0 0 0
0 1545182 0 0 16 -2828813 0 0 0
0 1726021 0 0 16 -2827373 0 0 0
0 3004270 0 0 16 -2825933 0 0 0
0 4807284 0 0 16 -2824493 0 0 0
0 5941458 0 0 16 -2823053 0 0 0
0 5753206 0 0 16 -2821613 0 0 0
0 4319454 0 0 16 -2820173 0 0 0
0 2477254 0 0 16 -2818733 0 0 0
0 1445059 0 0 16 -2817294 0 0 0
0 1536682 0 0 16 -2815854 0 0 0
0 2817122 0 0 16 -2814414 0 0 0
0 4437977 0 0 16 -2812974 0 0 0
0 5690975 0 0 16 -2811534 0 0 0
0 5972420 0 0 16 -2810094 0 0 0
0 5536949 0 0 16 -2808654 0 0 0
0 3953561 0 0 16 -2807214 0 0 0
0 2495060 0 0 16 -2805774 0 0 0
0 1558538 0 0 16 -2804334 0 0 0
0 1518552 0 0 16 -2802894 0 0 0
0 2507179 0 0 16 -2801455 0 0 0
0 4212717 0 0 16 -2800015 0 0 0
0 5465406 0 0 16 -2798575 0 0 0
0 6037178 0 0 16 -2797135 0 0 0
0 5646319 0 0 16 -2795695 0 0 0
0 4489669 0 0 16 -2794255 0 0 0
0 3381248 0 0 16 -2792815 0 0 0
0 1849899 0 0 16 -2791375 0 0 0
0 1395929 0 0 16 -2789935 0 0 0
0 1753576 0 0 16 -2788496 0 0 0
0 2830332 0 0 16 -2787056 0 0 0
0 4307083 0 0 16 -2785616 0 0 0
0 5485275 0 0 16 -2784176 0 0 0
0 6037582 0 0 16 -2782736 0 0 0
0 5633541 0 0 16 -2781296 0 0 0
0 4649863 0 0 16 -2779856 0 0 0
0 3173182 0 0 16 -2778416 0 0 0
0 1930767 0 0 16 -2776976 0 0 0
0 1439003 0 0 16 -2775537 0 0 0
0 1792944 0 0 16 -2774097 0 0 0
0 2738562 0 0 16 -2772657 0 0 0
0 4059974 0 0 16 -2771217 0 0 0
0 5197688 0 0 16 -2769777 0 0 0
0 6016441 0 0 16 -2768337 0 0 0
0 5936889 0 0 16 -2766897 0 0 0
0 4791966 0 0 16 -2765457 0 0 0
0 3290261 0 0 16 -2764018 0 0 0
0 2361924 0 0 16 -2762578 0 0 0
0 1429489 0 0 16 -2761138 0 0 0
0 1467732 0 0 16 -2759698 0 0 0
0 2412106 0 0 16 -2758258 0 0 0
0 3945425 0 0 16 -2756818 0 0 0
0 4903473 0 0 16 -2755378 0 0 0
0 5948746 0 0 16 -2753938 0 0 0
